original_id,synthetic_id
1015345_20180516_140836,104498
1015345_20180517_043649,104499
1015345_20180522_041929,104500
1015345_20180530_074501,104501
1015345_20180601_074144,104502
1015345_20180617_025338,104503
1015345_20180622_061233,104504
1015345_20180622_200046,104505
1015345_20180625_112059,104506
1015345_20180628_040652,104507
1015345_20180629_114438,104508
1015345_20180701_064404,104509
1015345_20180702_145713,104510
1015345_20180716_101349,104511
1015345_20180721_135935,104512
1015345_20180729_092654,104513
1015345_20180802_044916,104514
1015345_20180808_151634,104515
1015345_20180813_191522,104516
1015345_20180813_011550,104517
1015345_20180821_093044,104518
1015345_20180821_112130,104519
1015345_20180826_000221,104520
1015345_20180826_134126,104521
1015345_20180827_111847,104522
1015345_20180829_101954,104523
1015345_20180830_170637,104524
1015345_20180906_091001,104525
1015345_20180916_102036,104526
1015345_20180916_102232,104527
1015345_20180919_104715,104528
1015345_20180921_234720,104529
1015345_20180923_185726,104530
1015345_20181005_195425,104531
1015345_20181013_075918,104532
1015345_20181024_225353,104533
1015345_20181102_135814,104534
1015345_20181105_070431,104535
1015345_20181117_114125,104536
1015345_20181210_100516,104537
1015345_20190123_064028,104538
1015345_20190123_064054,104539
1015345_20190128_134045,104540
1015345_20190330_062139,104541
1015345_20190508_121154,104542
1015345_20190525_045210,104543
1015345_20190706_060430,104544
1015345_20190707_085626,104545
1015345_20190707_101004,104546
1015345_20190713_132511,104547
1015345_20190714_233452,104548
1015345_20190715_014500,104549
1015345_20190726_125723,104550
1015345_20190731_070331,104551
1015345_20190731_125958,104552
1015345_20190731_124557,104553
1015345_20190731_135613,104554
1015345_20190805_221234,104555
1015345_20190805_135118,104556
1015345_20190822_234257,104557
1015345_20190904_011945,104558
1015345_20190923_201817,104559
1015345_20191001_034424,104560
1015345_20191003_070414,104561
1015345_20191018_060208,104562
1015345_20191026_213309,104563
1015345_20191102_082256,104564
1015345_20191102_051744,104565
1015345_20191103_122801,104566
1015345_20191112_024420,104567
1015345_20191209_072346,104568
1015345_20191211_101545,104569
1015345_20200103_121326,104570
1015345_20200203_103957,104571
1015345_20200315_192323,104572
1015345_20200328_010103,104573
1015345_20200328_015150,104574
1015345_20200407_080231,104575
1015345_20200407_175748,104576
1015345_20200408_203204,104577
1015345_20200510_223612,104578
1015345_20200513_071044,104579
1015345_20200522_083914,104580
1015345_20200526_212641,104581
1015345_20200621_063740,104582
1015345_20200709_105734,104583
1015345_20200710_055507,104584
1015345_20200730_203020,104585
1015345_20200803_063756,104586
1015345_20200803_065955,104587
1015345_20200809_115009,104588
1015345_20200826_141626,104589
1015345_20200906_073522,104590
1015345_20200908_164642,104591
1015345_20200913_111619,104592
1015345_20200917_070302,104593
1015345_20201102_180458,104594
1015345_20201104_024040,104595
1015345_20201203_111953,104596
1015345_20210125_000547,104597
1015345_20210218_204600,104598
1015345_20210218_211225,104599
1015345_20210228_182210,104600
1015345_20210301_033004,104601
1015345_20210324_094125,104602
1015345_20210428_213734,104603
1015345_20210503_220254,104604
1015345_20210515_180149,104605
1015345_20210515_175950,104606
1015345_20210515_170318,104607
1015345_20210515_182232,104608
1015345_20210515_180113,104609
1015345_20210520_035048,104610
1015345_20210523_015904,104611
1015345_20210523_015859,104612
1015345_20210527_071324,104613
1015345_20210529_233539,104614
1015345_20210605_045045,104615
1015345_20210607_223154,104616
1015345_20210608_055903,104617
1015345_20210610_115048,104618
1015345_20210618_171827,104619
1015345_20210701_000708,104620
1015345_20210708_151530,104621
1015345_20210708_100913,104622
1015345_20210711_102008,104623
1015345_20210714_214416,104624
1015345_20210717_034437,104625
1015345_20210721_213840,104626
1015345_20210721_143748,104627
1015345_20210729_144045,104628
1015345_20210803_153804,104629
1015345_20210807_080227,104630
1015345_20210812_121122,104631
1015345_20210813_033856,104632
1015345_20210813_020708,104633
1015345_20210814_045855,104634
1015345_20210818_123857,104635
1015345_20210826_080705,104636
1015345_20210905_151959,104637
1015345_20210909_230441,104638
1015345_20210918_131932,104639
1015345_20210925_155451,104640
1015345_20210929_192306,104641
1015345_20210930_225728,104642
1015345_20211005_065431,104643
1015345_20211006_092256,104644
1015345_20211013_040353,104645
1015345_20211027_124440,104646
1015345_20211031_214235,104647
1015345_20211101_201501,104648
1015345_20211107_003950,104649
1015345_20211108_015611,104650
1015345_20211114_081938,104651
1015345_20211115_205756,104652
1015345_20211115_174711,104653
1015345_20211118_072737,104654
1015345_20211122_123937,104655
1015345_20211124_114021,104656
1015345_20211129_120522,104657
1015345_20211129_044734,104658
1015345_20211218_014717,104659
1015345_20211218_011450,104660
1015345_20220101_173703,104661
1015345_20220109_113514,104662
1015345_20220112_053104,104663
1015345_20220115_084104,104664
1015345_20220116_142128,104665
1015345_20220118_040058,104666
1015345_20220204_061102,104667
1015345_20220218_202412,104668
1015345_20220225_001722,104669
1015345_20220305_172059,104670
1015345_20220311_023105,104671
1015345_20220314_161751,104672
1015345_20220315_000725,104673
1015345_20220328_160112,104674
1015345_20220410_172712,104675
1015345_20220414_234401,104676
1015345_20220415_234244,104677
1015345_20220416_135118,104678
1015345_20220419_221509,104679
1015345_20220421_000053,104680
1015345_20220504_155230,104681
1015345_20220516_011230,104682
1015345_20220524_022345,104683
1015345_20220528_101826,104684
1015345_20220531_022250,104685
1015345_20220606_041513,104686
1015345_20220611_013204,104687
1015345_20220612_040149,104688
1015345_20220612_040327,104689
1015345_20220616_182344,104690
1015345_20220617_103351,104691
1015345_20220622_053758,104692
1015345_20220701_172425,104693
1015345_20220708_204447,104694
1015345_20220708_131910,104695
1015345_20220728_232506,104696
1015345_20220802_061228,104697
1015345_20220803_201640,104698
1015345_20220808_093258,104699
1015345_20220814_174129,104700
1015345_20220902_011540,104701
1015345_20220907_092157,104702
1015345_20220909_191855,104703
1015345_20220910_002552,104704
1015345_20220913_212041,104705
1015345_20220924_134823,104706
1015345_20220928_020810,104707
1015345_20220929_003243,104708
1015345_20221016_225848,104709
1015345_20221114_225236,104710
1015345_20221116_205856,104711
1015345_20221119_232211,104712
1015345_20221121_092911,104713
1015560_20130104_121408,104714
1015560_20130106_021200,104715
1015560_20130116_192134,104716
1015560_20130203_203007,104717
1015560_20130203_201536,104718
1015560_20130215_225830,104719
1015560_20130215_235327,104720
1015560_20130330_213516,104721
1015560_20130413_065750,104722
1015560_20130425_180922,104723
1015560_20130425_190806,104724
1015560_20130512_034744,104725
1015560_20130518_203155,104726
1015560_20130518_090043,104727
1015560_20130702_165659,104728
1015560_20130702_110755,104729
1015560_20130703_123114,104730
1015560_20130707_112905,104731
1015560_20130728_043452,104732
1015560_20131201_163809,104733
1015560_20131224_080642,104734
1015560_20131231_070232,104735
1015560_20140106_190005,104736
1015560_20140125_153625,104737
1015560_20140211_014207,104738
1015560_20140304_075140,104739
1015560_20140409_045002,104740
1015560_20140519_092404,104741
1015560_20140531_080517,104742
1015560_20140603_051552,104743
1015560_20140706_061106,104744
1015560_20141019_155936,104745
1015560_20141025_105203,104746
1015560_20141206_043028,104747
1015560_20150119_205624,104748
1015560_20150129_173129,104749
1015560_20150129_095127,104750
1015560_20150201_221716,104751
1015560_20150204_011913,104752
1015560_20150220_123942,104753
1015560_20150224_201127,104754
1015560_20150316_201013,104755
1015560_20150405_134010,104756
1015560_20150508_232512,104757
1015560_20150604_102914,104758
1015560_20150629_234700,104759
1015560_20150705_090621,104760
1015560_20150725_073625,104761
1015560_20151021_222516,104762
1015560_20160222_215232,104763
1015560_20160626_234101,104764
1015560_20160627_053521,104765
1015560_20160629_201622,104766
1015560_20160728_190740,104767
1015560_20161010_114327,104768
1015560_20161022_185210,104769
1015560_20161027_215802,104770
1015560_20161107_130755,104771
1015560_20161211_193557,104772
1015560_20170128_122231,104773
1015560_20170208_014641,104774
1015560_20170217_141819,104775
1015560_20170219_120312,104776
1015560_20170304_193303,104777
1015560_20170320_115726,104778
1015560_20170325_081841,104779
1015560_20170421_195143,104780
1015560_20170626_120457,104781
1015560_20170716_203856,104782
1015560_20170722_070615,104783
1015560_20170801_001122,104784
1015560_20170805_233141,104785
1015560_20170905_214946,104786
1015560_20171004_093441,104787
1015560_20171029_140610,104788
1015560_20171106_213319,104789
1015560_20180324_033709,104790
1015560_20180419_190257,104791
1015560_20180601_101430,104792
1015560_20180601_102632,104793
1015560_20180712_031607,104794
1015560_20180718_055710,104795
1015560_20180819_140400,104796
1015560_20190201_155617,104797
1015560_20190801_015725,104798
1015560_20190812_111454,104799
1015560_20190906_233542,104800
1015560_20191123_030210,104801
1015560_20200207_005318,104802
1015560_20200318_231405,104803
1015560_20200318_230704,104804
1015560_20200319_075757,104805
1015560_20200320_042305,104806
1015560_20210326_101833,104807
1015560_20210520_063209,104808
1015560_20210528_014201,104809
1015560_20210710_143335,104810
1015560_20210718_082208,104811
1015560_20210805_080245,104812
1015560_20211103_003259,104813
1015560_20211103_041213,104814
1015560_20211103_025218,104815
1015560_20211103_004122,104816
1015560_20211103_012340,104817
1015560_20211104_221520,104818
1015560_20211105_110013,104819
1015560_20211220_211355,104820
1015560_20211220_214530,104821
1015560_20211220_201437,104822
1015560_20211220_235258,104823
1015560_20211220_222955,104824
1015560_20211220_201748,104825
1015560_20211220_233816,104826
1015560_20211220_205433,104827
1015560_20211220_212233,104828
1015560_20211220_233200,104829
1015560_20211220_223948,104830
1015560_20211220_230643,104831
1015560_20211220_213804,104832
1015560_20211220_230332,104833
1015560_20211220_202836,104834
1015560_20211220_201719,104835
1015560_20211220_201148,104836
1015560_20211220_231642,104837
1015560_20211220_203141,104838
1015560_20211220_212905,104839
1015560_20211220_201546,104840
1015560_20211220_202855,104841
1015560_20211220_221202,104842
1015560_20211220_203700,104843
1015560_20211220_213638,104844
1015560_20211220_204624,104845
1015560_20211220_211039,104846
1015560_20211221_095511,104847
1015560_20211221_080221,104848
1015560_20211221_193231,104849
1015560_20211221_042805,104850
1015560_20211221_054252,104851
1015560_20211221_042106,104852
1015560_20211221_204152,104853
1015560_20211221_023418,104854
1015560_20211221_143038,104855
1015560_20211221_045028,104856
1015560_20211221_030746,104857
1015560_20211221_092442,104858
1015560_20211221_102815,104859
1015560_20211221_004607,104860
1015560_20211221_020212,104861
1015560_20211221_185232,104862
1015560_20211221_023154,104863
1015560_20211221_051455,104864
1015560_20211221_074532,104865
1015560_20211221_025723,104866
1015560_20211221_104507,104867
1015560_20211221_102706,104868
1015560_20211221_130444,104869
1015560_20211221_080957,104870
1015560_20211221_155212,104871
1015560_20211221_113524,104872
1015560_20211221_001425,104873
1015560_20211221_010140,104874
1015560_20211221_070051,104875
1015560_20211221_122207,104876
1015560_20211221_204936,104877
1015560_20211221_055753,104878
1015560_20211222_041309,104879
1015560_20211222_033025,104880
1015560_20211222_060628,104881
1015560_20211222_034031,104882
1015560_20211222_084016,104883
1015560_20211222_083324,104884
1015560_20211222_202210,104885
1015560_20211222_052605,104886
1015560_20211222_121807,104887
1015560_20211222_005321,104888
1015560_20211222_063123,104889
1015560_20211222_172344,104890
1015560_20211222_084602,104891
1015560_20211222_023904,104892
1015560_20211222_055131,104893
1015560_20211222_073525,104894
1015560_20211222_093636,104895
1015560_20211223_010513,104896
1015560_20211223_014707,104897
1015560_20211223_044211,104898
1015560_20211223_040612,104899
1015560_20211223_060759,104900
1015560_20211223_043214,104901
1015560_20211223_083420,104902
1015560_20211223_032237,104903
1015560_20211224_104815,104904
1015560_20211224_165750,104905
1015560_20211224_230504,104906
1015560_20211224_102624,104907
1015560_20211224_092711,104908
1015560_20211225_183015,104909
1015560_20211225_041807,104910
1015560_20211225_233353,104911
1015560_20211226_132126,104912
1015560_20211228_122924,104913
1015560_20211229_053837,104914
1015560_20211229_063513,104915
1015560_20211230_062310,104916
1015560_20211230_122800,104917
1015560_20211230_151414,104918
1015560_20220102_093907,104919
1015560_20220102_134154,104920
1015560_20220105_230124,104921
1015560_20220105_085437,104922
1015560_20220106_061629,104923
1015560_20220115_020806,104924
1015560_20220115_183442,104925
1015560_20220116_044442,104926
1015560_20220123_094556,104927
1015560_20220127_020441,104928
1015560_20220128_232412,104929
1015560_20220130_041210,104930
1015560_20220210_094644,104931
1015560_20220213_024811,104932
1015560_20220218_164231,104933
1015560_20220219_014827,104934
1015560_20220222_175755,104935
1015560_20220225_045519,104936
1015560_20220312_195544,104937
1015560_20220318_015014,104938
1015560_20220328_201913,104939
1015560_20220509_154636,104940
1015560_20220514_153319,104941
1015560_20220602_030942,104942
1015560_20220604_100837,104943
1015560_20220609_024043,104944
1015560_20220616_105950,104945
1015560_20220701_201930,104946
1015560_20220703_030006,104947
1015560_20220921_003523,104948
1015560_20221005_234520,104949
1015560_20221128_184755,104950
1015560_20221128_201033,104951
1016016_20130104_050744,104952
1016016_20130307_092912,104953
1016016_20130413_024230,104954
1016016_20130427_032626,104955
1016016_20130511_094829,104956
1016016_20130511_093253,104957
1016016_20130517_164417,104958
1016016_20130630_035043,104959
1016016_20130706_222706,104960
1016016_20130730_124125,104961
1016016_20130809_211631,104962
1016016_20130824_181207,104963
1016016_20130825_073912,104964
1016016_20130905_222545,104965
1016016_20131022_102212,104966
1016016_20131113_115548,104967
1016016_20131205_064603,104968
1016016_20131222_233629,104969
1016016_20140108_230509,104970
1016016_20140111_021715,104971
1016016_20140127_082514,104972
1016016_20140130_073754,104973
1016016_20140209_003003,104974
1016016_20140216_152637,104975
1016016_20140224_042739,104976
1016016_20140227_201334,104977
1016016_20140302_172228,104978
1016016_20140302_144504,104979
1016016_20140302_002641,104980
1016016_20140305_035104,104981
1016016_20140402_091821,104982
1016016_20140405_174515,104983
1016016_20140412_194936,104984
1016016_20140419_120244,104985
1016016_20140525_044355,104986
1016016_20140615_210810,104987
1016016_20140624_034139,104988
1016016_20140714_013606,104989
1016016_20140717_045153,104990
1016016_20140722_112421,104991
1016016_20140809_165227,104992
1016016_20140810_011854,104993
1016016_20140816_115219,104994
1016016_20140816_164429,104995
1016016_20140823_212732,104996
1016016_20140914_040709,104997
1016016_20140922_065609,104998
1016016_20141006_011321,104999
1016016_20141013_103344,105000
1016016_20141020_032602,105001
1016016_20141105_040632,105002
1016016_20141219_171132,105003
1016016_20150104_235457,105004
1016016_20150129_131934,105005
1016016_20150202_072116,105006
1016016_20150307_000254,105007
1016016_20150307_114641,105008
1016016_20150322_054221,105009
1016016_20150414_020422,105010
1016016_20150415_074314,105011
1016016_20150415_085950,105012
1016016_20150429_052515,105013
1016016_20150503_193714,105014
1016016_20150503_193830,105015
1016016_20150506_034341,105016
1016016_20150621_063603,105017
1016016_20150625_141054,105018
1016016_20150714_184657,105019
1016016_20150715_092541,105020
1016016_20150715_025033,105021
1016016_20150717_052357,105022
1016016_20150725_030508,105023
1016016_20150816_122902,105024
1016016_20151116_021100,105025
1016016_20151123_032911,105026
1016016_20151128_112518,105027
1016016_20151218_081421,105028
1016016_20151231_015848,105029
1016016_20160215_024134,105030
1016016_20160228_090901,105031
1016016_20160422_164630,105032
1016016_20160424_104103,105033
1016016_20160503_000205,105034
1016016_20160513_021921,105035
1016016_20160516_121850,105036
1016016_20160521_130038,105037
1016016_20160601_123444,105038
1016016_20160609_163217,105039
1016016_20160703_195727,105040
1016016_20160719_053804,105041
1016016_20160724_000609,105042
1016016_20160801_041707,105043
1016016_20160803_131126,105044
1016016_20160803_134046,105045
1016016_20160815_022113,105046
1016016_20160907_093912,105047
1016016_20160911_000335,105048
1016016_20161004_221702,105049
1016016_20161017_095622,105050
1016016_20161027_100817,105051
1016016_20161114_135421,105052
1016016_20161114_061243,105053
1016016_20161130_034458,105054
1016016_20161204_130726,105055
1016016_20161220_042620,105056
1016016_20161230_150701,105057
1016016_20170129_120043,105058
1016016_20170205_043005,105059
1016016_20170214_122225,105060
1016016_20170301_000116,105061
1016016_20170303_230025,105062
1016016_20170415_020316,105063
1016016_20170423_164343,105064
1016016_20170502_105341,105065
1016016_20170517_030854,105066
1016016_20170520_020901,105067
1016016_20170601_232156,105068
1016016_20170601_093209,105069
1016016_20170613_125651,105070
1016016_20170622_212855,105071
1016016_20170712_092307,105072
1016016_20170923_120146,105073
1016016_20171003_003906,105074
1016016_20171125_124529,105075
1016016_20171202_092628,105076
1016016_20171209_125051,105077
1016016_20171230_052513,105078
1016016_20180109_094348,105079
1016016_20180112_201025,105080
1016016_20180118_142153,105081
1016016_20180123_073025,105082
1016016_20180127_235420,105083
1016016_20180207_140242,105084
1016016_20180224_021049,105085
1016016_20180226_143340,105086
1016016_20180228_023227,105087
1016016_20180319_060116,105088
1016016_20180403_082215,105089
1016016_20180423_214033,105090
1016016_20180426_024155,105091
1016016_20180429_184656,105092
1016016_20180609_103547,105093
1016016_20180617_210722,105094
1016016_20180722_014136,105095
1016016_20180916_131437,105096
1016016_20180918_040802,105097
1016016_20181029_131651,105098
1016016_20181115_235050,105099
1016016_20190115_165731,105100
1016016_20190115_201504,105101
1016016_20190116_011653,105102
1016016_20190116_120812,105103
1016016_20190119_102915,105104
1016016_20190121_043219,105105
1016016_20190121_213417,105106
1016016_20190404_183640,105107
1016016_20190506_120547,105108
1016016_20190508_033846,105109
1016016_20190607_030458,105110
1016016_20190612_100324,105111
1016016_20190623_120501,105112
1016016_20190627_135146,105113
1016016_20190707_052628,105114
1016016_20190709_035446,105115
1016016_20190718_230749,105116
1016016_20190720_103020,105117
1016016_20190823_161809,105118
1016016_20190825_092001,105119
1016016_20190920_231615,105120
1016016_20190926_170159,105121
1016016_20190929_012807,105122
1016016_20190930_085650,105123
1016016_20191003_082112,105124
1016016_20191104_042125,105125
1016016_20191106_093910,105126
1016016_20200111_013150,105127
1016016_20200111_214928,105128
1016016_20200313_190610,105129
1016016_20200316_201726,105130
1016016_20200320_002634,105131
1016016_20200408_053614,105132
1016016_20200428_162006,105133
1016016_20200513_225108,105134
1016016_20200527_024812,105135
1016016_20200529_233148,105136
1016016_20200606_051658,105137
1016016_20200621_183800,105138
1016016_20200717_214403,105139
1016016_20200811_021830,105140
1016016_20200903_211009,105141
1016016_20200930_181801,105142
1016016_20201013_143339,105143
1016016_20201106_193250,105144
1016016_20201126_081926,105145
1016016_20201206_015353,105146
1016016_20201224_092236,105147
1016016_20201229_183326,105148
1016016_20210224_193656,105149
1016016_20210322_103104,105150
1016016_20210329_074318,105151
1016016_20210424_061727,105152
1016016_20210502_080927,105153
1016016_20210613_040559,105154
1016016_20210711_060814,105155
1016016_20210805_101619,105156
1016016_20210905_230354,105157
1016016_20210917_122841,105158
1016016_20211006_090935,105159
1016016_20211012_112905,105160
1016016_20211020_195004,105161
1016016_20211101_121412,105162
1016016_20211101_114331,105163
1016016_20211220_234214,105164
1016016_20211221_195316,105165
1016016_20211221_032458,105166
1016016_20211222_235603,105167
1016016_20211222_220959,105168
1016016_20211222_043338,105169
1016016_20211222_041646,105170
1016016_20211222_134959,105171
1016016_20211222_052950,105172
1016016_20211222_062215,105173
1016016_20211222_191350,105174
1016016_20211223_103652,105175
1016016_20211223_085300,105176
1016016_20211224_071236,105177
1016016_20211225_042726,105178
1016016_20211225_130713,105179
1016016_20211225_102844,105180
1016016_20211226_182411,105181
1016016_20211226_113209,105182
1016016_20211227_031910,105183
1016016_20211228_102510,105184
1016016_20211229_053857,105185
1016016_20211229_181703,105186
1016016_20211231_101619,105187
1016016_20220106_150349,105188
1016016_20220106_131151,105189
1016016_20220106_071839,105190
1016016_20220109_193739,105191
1016016_20220109_142830,105192
1016016_20220109_043351,105193
1016016_20220109_230044,105194
1016016_20220110_063517,105195
1016016_20220112_063808,105196
1016016_20220114_084447,105197
1016016_20220115_110218,105198
1016016_20220115_110720,105199
1016016_20220115_234223,105200
1016016_20220120_233522,105201
1016016_20220120_034421,105202
1016016_20220121_041733,105203
1016016_20220121_041657,105204
1016016_20220123_213508,105205
1016016_20220128_080404,105206
1016016_20220130_052037,105207
1016016_20220130_181407,105208
1016016_20220206_181425,105209
1016016_20220215_030817,105210
1016016_20220224_225701,105211
1016016_20220224_020649,105212
1016016_20220224_180117,105213
1016016_20220325_094531,105214
1016016_20220329_103548,105215
1016016_20220329_195803,105216
1016016_20220331_144036,105217
1016016_20220403_210323,105218
1016016_20220410_130314,105219
1016016_20220410_205342,105220
1016016_20220411_195626,105221
1016016_20220418_103650,105222
1016016_20220419_184332,105223
1016016_20220421_135317,105224
1016016_20220512_182040,105225
1016016_20220512_121936,105226
1016016_20220609_200842,105227
1016016_20220609_082601,105228
1016016_20220612_061743,105229
1016016_20220620_030521,105230
1016016_20220704_042453,105231
1016016_20220812_082405,105232
1016016_20220812_083625,105233
1016016_20220816_040032,105234
1016016_20220827_143533,105235
1016016_20220901_125955,105236
1016016_20220906_141610,105237
1016016_20220908_132539,105238
1016016_20220912_091018,105239
1016016_20220913_191346,105240
1016016_20221009_143839,105241
1016016_20221011_203515,105242
1016016_20221110_034917,105243
1016016_20221123_204023,105244
nc73818541_20130104_121504,105245
nc73818541_20130215_183218,105246
nc73818541_20130215_234008,105247
nc73818541_20130215_184153,105248
nc73818541_20130215_232258,105249
nc73818541_20130216_030652,105250
nc73818541_20130216_121405,105251
nc73818541_20130219_085015,105252
nc73818541_20130219_102037,105253
nc73818541_20130301_182804,105254
nc73818541_20130402_074020,105255
nc73818541_20130406_030504,105256
nc73818541_20130824_080350,105257
nc73818541_20130824_011054,105258
nc73818541_20130925_030703,105259
nc73818541_20131224_003402,105260
nc73818541_20140517_150223,105261
nc73818541_20140816_171649,105262
nc73818541_20150129_022405,105263
nc73818541_20150830_170622,105264
nc73818541_20151001_003417,105265
nc73818541_20160619_155344,105266
nc73818541_20160822_082011,105267
nc73818541_20180108_025743,105268
nc73818541_20180714_124258,105269
nc73818541_20210630_040713,105270
nc73818541_20211220_213350,105271
nc73818541_20211220_201559,105272
nc73818541_20211220_210359,105273
nc73818541_20211220_205249,105274
nc73818541_20211220_220529,105275
nc73818541_20211220_203813,105276
nc73818541_20211220_231842,105277
nc73818541_20211220_202810,105278
nc73818541_20211220_202805,105279
nc73818541_20211220_231231,105280
nc73818541_20211220_224001,105281
nc73818541_20211220_211654,105282
nc73818541_20211221_003535,105283
nc73818541_20211221_012858,105284
nc73818541_20211221_103241,105285
nc73818541_20211221_001125,105286
nc73818541_20211221_093536,105287
nc73818541_20211221_064235,105288
nc73818541_20211222_164248,105289
nc73818541_20211222_214857,105290
nc73818541_20211223_191856,105291
nc73818541_20211224_183013,105292
nc73818541_20211228_121604,105293
nc73818541_20220102_040319,105294
nc73818541_20220108_125553,105295
nc73818541_20220201_142821,105296
nc73818541_20220319_134413,105297
nc73818541_20220407_184353,105298
nc73818541_20220505_173819,105299
1008280_20130105_172314,105300
1008280_20130111_230311,105301
1008280_20130129_222252,105302
1008280_20130426_100622,105303
1008280_20130530_094154,105304
1008280_20131015_120847,105305
1008280_20131019_074051,105306
1008280_20131205_084208,105307
1008280_20131205_084448,105308
1008280_20131213_104343,105309
1008280_20140602_184733,105310
1008280_20140613_081537,105311
1008280_20141009_131229,105312
1008280_20141015_071940,105313
1008280_20141117_071240,105314
1008280_20141207_181820,105315
1008280_20150123_091250,105316
1008280_20150130_112906,105317
1008280_20150714_094558,105318
1008280_20150811_011048,105319
1008280_20150819_144032,105320
1008280_20151013_232812,105321
1008280_20151201_230442,105322
1008280_20160516_063600,105323
1008280_20160524_162629,105324
1008280_20170324_043121,105325
1008280_20170807_053847,105326
1008280_20171021_060240,105327
1008280_20171218_035828,105328
1008280_20180411_103331,105329
1008280_20180725_204151,105330
1008280_20180803_222011,105331
1008280_20200121_181712,105332
1008280_20200121_182929,105333
1008280_20200124_192920,105334
1008280_20200506_212857,105335
1008280_20200609_102805,105336
1008280_20210615_044441,105337
1008280_20210828_194601,105338
1008280_20210829_015648,105339
1008280_20211120_111149,105340
1008280_20211220_210455,105341
1008280_20211220_223403,105342
1008280_20211220_205330,105343
1008280_20211220_202624,105344
1008280_20211220_213108,105345
1008280_20211221_064326,105346
1008280_20211221_091222,105347
1008280_20211221_000808,105348
1008280_20211221_193136,105349
1008280_20211221_115906,105350
1008280_20211222_080834,105351
1008280_20211223_151059,105352
1008280_20211223_095803,105353
1008280_20211223_124826,105354
1008280_20220103_095706,105355
1008280_20220104_164216,105356
1008280_20220106_191338,105357
1008280_20220114_001722,105358
1008280_20220114_042655,105359
1008280_20220116_230824,105360
1008280_20220126_225851,105361
1008280_20220127_005710,105362
1008280_20220414_190811,105363
1008280_20221119_204401,105364
1014033_20130105_071459,105365
1014033_20130107_115031,105366
1014033_20130107_124145,105367
1014033_20130107_114618,105368
1014033_20130109_184541,105369
1014033_20130117_062508,105370
1014033_20130117_042707,105371
1014033_20130117_065147,105372
1014033_20130118_032252,105373
1014033_20130131_012305,105374
1014033_20130201_043557,105375
1014033_20130203_090352,105376
1014033_20130210_154500,105377
1014033_20130212_111020,105378
1014033_20130213_040344,105379
1014033_20130213_080752,105380
1014033_20130217_223309,105381
1014033_20130301_162446,105382
1014033_20130312_234822,105383
1014033_20130319_234724,105384
1014033_20130322_044734,105385
1014033_20130329_120319,105386
1014033_20130330_053801,105387
1014033_20130411_091552,105388
1014033_20130411_095344,105389
1014033_20130412_063612,105390
1014033_20130412_052016,105391
1014033_20130415_005441,105392
1014033_20130425_143807,105393
1014033_20130430_120207,105394
1014033_20130501_200727,105395
1014033_20130509_130142,105396
1014033_20130515_014004,105397
1014033_20130516_033646,105398
1014033_20130520_005658,105399
1014033_20130529_032210,105400
1014033_20130530_092849,105401
1014033_20130602_031129,105402
1014033_20130606_001850,105403
1014033_20130613_202455,105404
1014033_20130621_052306,105405
1014033_20130622_044748,105406
1014033_20130623_031455,105407
1014033_20130625_192520,105408
1014033_20130627_200305,105409
1014033_20130705_090737,105410
1014033_20130708_080531,105411
1014033_20130711_231136,105412
1014033_20130711_232555,105413
1014033_20130712_132631,105414
1014033_20130712_065206,105415
1014033_20130713_022927,105416
1014033_20130714_031251,105417
1014033_20130717_023603,105418
1014033_20130718_131813,105419
1014033_20130719_174301,105420
1014033_20130801_220611,105421
1014033_20130809_014453,105422
1014033_20130809_041731,105423
1014033_20130815_013427,105424
1014033_20130823_001749,105425
1014033_20130830_215740,105426
1014033_20130830_225101,105427
1014033_20130901_073153,105428
1014033_20130924_080503,105429
1014033_20130924_080915,105430
1014033_20130927_040406,105431
1014033_20131008_190624,105432
1014033_20131010_152328,105433
1014033_20131015_054855,105434
1014033_20131015_181253,105435
1014033_20131020_074408,105436
1014033_20131020_073615,105437
1014033_20131020_073900,105438
1014033_20131020_101255,105439
1014033_20131024_050718,105440
1014033_20131027_161046,105441
1014033_20131027_141933,105442
1014033_20131029_104101,105443
1014033_20131029_110936,105444
1014033_20131031_122506,105445
1014033_20131112_080238,105446
1014033_20131113_132401,105447
1014033_20131119_045632,105448
1014033_20131121_020136,105449
1014033_20131126_133338,105450
1014033_20131128_165053,105451
1014033_20131202_204953,105452
1014033_20131204_055553,105453
1014033_20131214_120923,105454
1014033_20131218_033059,105455
1014033_20131220_093349,105456
1014033_20131220_131450,105457
1014033_20131223_133239,105458
1014033_20131227_063824,105459
1014033_20140102_131255,105460
1014033_20140103_162735,105461
1014033_20140104_123401,105462
1014033_20140108_203703,105463
1014033_20140114_102007,105464
1014033_20140120_151732,105465
1014033_20140120_053305,105466
1014033_20140120_151313,105467
1014033_20140120_154255,105468
1014033_20140126_004259,105469
1014033_20140126_022543,105470
1014033_20140202_014509,105471
1014033_20140204_073945,105472
1014033_20140218_105440,105473
1014033_20140218_042441,105474
1014033_20140223_073456,105475
1014033_20140223_073250,105476
1014033_20140308_214351,105477
1014033_20140318_170346,105478
1014033_20140323_000213,105479
1014033_20140329_154215,105480
1014033_20140331_062737,105481
1014033_20140331_062808,105482
1014033_20140422_125143,105483
1014033_20140425_142149,105484
1014033_20140427_163956,105485
1014033_20140427_085415,105486
1014033_20140428_042855,105487
1014033_20140503_185847,105488
