event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
nc73836101_20221108_123151,109026,40.428113,-124.624813,15.519,-1081.4,-1173.4,-575.9,15.2,26.8,36.4,2022,11,8,12,31,51.77,0.0,0,6,0,21,0.046,0.028,33,2022-11-08T12:31:51.770Z
nc73821921_20210723_034301,109720,40.41582,-124.649089,13.044,-3141.5,-2538.4,-3050.8,39.5,60.4,94.0,2021,7,23,3,43,0.77,0.0,2,1,3,5,0.044,0.086,33,2021-07-23T03:43:00.770Z
nc73821921_20220516_162449,109722,40.412752,-124.650513,15.513,-3262.4,-2879.1,-581.5,15.0,34.0,38.3,2022,5,16,16,24,49.07,0.0,3,7,4,15,0.028,0.042,33,2022-05-16T16:24:49.070Z
nc73821921_20220516_162637,109723,40.410225,-124.650993,15.53,-3303.2,-3159.7,-564.9,16.4,25.2,39.7,2022,5,16,16,26,37.18,0.0,2,4,5,8,0.022,0.052,33,2022-05-16T16:26:37.180Z
1018866,110340,40.456812,-124.595524,14.77,1403.5,2013.4,-1325.3,9.3,11.9,14.6,2023,5,28,21,51,34.88,1.43,28,66,28,67,0.023,0.031,33,2023-05-28T21:51:34.880Z
1013288,110473,40.442261,-124.58619,21.159,2195.6,397.6,5063.8,16.0,24.2,25.4,2022,12,29,18,28,9.92,1.32,3,11,2,13,0.025,0.061,33,2022-12-29T18:28:09.920Z
nc73836101,110585,40.427389,-124.625627,15.902,-1150.4,-1253.8,-192.9,7.8,7.7,10.6,2023,1,23,1,44,26.97,2.18,19,58,19,60,0.023,0.02,33,2023-01-23T01:44:26.970Z
nc73821921,110680,40.412708,-124.649951,15.73,-3214.8,-2884.1,-364.8,13.4,27.5,37.7,2022,12,20,19,17,4.96,2.32,7,12,2,12,0.029,0.031,33,2022-12-20T19:17:04.960Z
1017199,110800,40.453975,-124.584123,19.069,2370.8,1698.5,2974.2,19.8,28.7,36.3,2023,4,2,19,37,29.8,0.86,0,0,1,2,-9.0,0.008,33,2023-04-02T19:37:29.800Z
nc73863320_20200125_142047,104838,40.291431,-124.388534,21.272,79.6,-30.7,-97.7,37.2,21.9,26.9,2020,1,25,14,20,47.82,0.0,0,4,0,0,0.012,-9.0,34,2020-01-25T14:20:47.820Z
nc73863320_20200125_142223,104839,40.291528,-124.388534,21.291,79.6,-19.9,-79.0,37.5,17.8,28.3,2020,1,25,14,22,23.93,0.0,0,4,0,0,0.014,-9.0,34,2020-01-25T14:22:23.930Z
nc73863320_20200313_134440,104842,40.291345,-124.388053,21.229,120.4,-40.2,-141.1,38.3,23.9,27.2,2020,3,13,13,44,40.31,0.0,0,3,0,0,0.009,-9.0,34,2020-03-13T13:44:40.310Z
nc73863320_20200523_161905,104843,40.294922,-124.388957,21.33,43.6,356.9,-40.1,25.0,64.0,35.2,2020,5,23,16,19,5.39,0.0,1,4,0,0,0.027,-9.0,34,2020-05-23T16:19:05.390Z
nc73863320_20200524_120713,104844,40.297957,-124.388843,21.324,53.3,694.0,-46.3,35.0,76.3,42.1,2020,5,24,12,7,13.13,0.0,0,3,0,0,0.027,-9.0,34,2020-05-24T12:07:13.130Z
nc73863320_20200605_120020,104845,40.291207,-124.389526,21.375,-4.8,-55.6,4.9,17.1,45.9,16.4,2020,6,5,12,0,20.42,0.0,0,4,0,0,0.005,-9.0,34,2020-06-05T12:00:20.420Z
nc73863320_20201225_115538,104848,40.291406,-124.388224,21.263,105.9,-33.4,-106.8,36.5,22.4,41.1,2020,12,25,11,55,38.01,0.0,0,4,0,0,0.012,-9.0,34,2020-12-25T11:55:38.010Z
nc73863320_20201225_142557,104849,40.291479,-124.388159,21.259,111.4,-25.3,-111.4,32.2,18.8,32.4,2020,12,25,14,25,57.03,0.0,0,4,0,0,0.01,-9.0,34,2020-12-25T14:25:57.030Z
nc73863320_20210113_100021,104850,40.291386,-124.388338,21.261,96.2,-35.7,-108.9,36.4,17.2,45.0,2021,1,13,10,0,21.43,0.0,0,3,0,0,0.018,-9.0,34,2021-01-13T10:00:21.430Z
nc73863320_20210205_112409,104851,40.291956,-124.389299,21.35,14.5,27.6,-20.1,24.8,39.6,32.7,2021,2,5,11,24,9.36,0.0,1,3,0,0,0.007,-9.0,34,2021-02-05T11:24:09.360Z
nc73863320_20210917_034929,104854,40.29091,-124.389396,21.369,6.2,-88.6,-0.9,21.3,54.1,17.1,2021,9,17,3,49,29.86,0.0,1,3,0,0,0.007,-9.0,34,2021-09-17T03:49:29.860Z
nc73863320_20211023_103654,104855,40.291956,-124.389697,21.377,-19.4,27.6,7.2,35.9,67.9,26.2,2021,10,23,10,36,54.84,0.0,2,2,0,0,0.022,-9.0,34,2021-10-23T10:36:54.840Z
nc73863320_20211110_221207,104857,40.291728,-124.389168,21.357,25.6,2.3,-12.6,32.6,74.3,36.6,2021,11,10,22,12,7.1,0.0,1,4,0,0,0.025,-9.0,34,2021-11-10T22:12:07.100Z
nc73863320_20211117_115834,104858,40.293978,-124.389559,21.365,-7.6,252.1,-5.0,36.5,74.6,34.8,2021,11,17,11,58,34.44,0.0,0,3,0,0,0.02,-9.0,34,2021-11-17T11:58:34.440Z
nc73863320_20211220_221624,104859,40.292013,-124.389803,21.374,-28.4,33.9,4.3,26.0,22.7,36.9,2021,12,20,22,16,24.42,0.0,1,3,0,0,0.014,-9.0,34,2021-12-20T22:16:24.420Z
nc73863320_20211221_000044,104862,40.291846,-124.389567,21.37,-8.3,15.4,-0.2,24.5,37.4,17.2,2021,12,21,0,0,44.5,0.0,1,5,0,0,0.007,-9.0,34,2021-12-21T00:00:44.500Z
nc73863320_20211221_073207,104863,40.291626,-124.389681,21.374,-18.0,-9.0,4.4,23.8,17.6,15.1,2021,12,21,7,32,7.94,0.0,1,8,0,0,0.011,-9.0,34,2021-12-21T07:32:07.940Z
nc73863320_20211221_073238,104864,40.291484,-124.389624,21.376,-13.1,-24.9,6.1,18.7,24.1,14.5,2021,12,21,7,32,38.44,0.0,0,5,0,0,0.01,-9.0,34,2021-12-21T07:32:38.440Z
nc73863320_20211221_131235,104866,40.291801,-124.389453,21.368,1.4,10.4,-2.2,21.9,32.0,19.5,2021,12,21,13,12,35.9,0.0,1,4,0,0,0.005,-9.0,34,2021-12-21T13:12:35.900Z
nc73863320_20211221_073540,104868,40.291573,-124.389665,21.383,-16.6,-14.9,13.4,20.1,34.3,16.6,2021,12,21,7,35,40.76,0.0,0,4,0,0,0.005,-9.0,34,2021-12-21T07:35:40.760Z
nc73863320_20211221_055926,104869,40.292371,-124.389567,21.372,-8.3,73.6,1.8,21.7,56.0,15.3,2021,12,21,5,59,26.84,0.0,0,5,0,0,0.007,-9.0,34,2021-12-21T05:59:26.840Z
nc73863320_20211221_024156,104870,40.291195,-124.389469,21.366,0.0,-56.9,-3.6,24.2,43.3,19.0,2021,12,21,2,41,56.78,0.0,0,5,0,0,0.009,-9.0,34,2021-12-21T02:41:56.780Z
nc73863320_20211221_053536,104872,40.291951,-124.390861,21.484,-118.3,27.1,113.9,33.9,38.4,49.2,2021,12,21,5,35,36.31,0.0,2,7,0,0,0.044,-9.0,34,2021-12-21T05:35:36.310Z
nc73863320_20211221_134027,104874,40.292192,-124.388957,21.348,43.6,53.8,-21.7,29.0,92.3,24.8,2021,12,21,13,40,27.29,0.0,0,4,0,0,0.02,-9.0,34,2021-12-21T13:40:27.290Z
nc73863320_20211222_022536,104875,40.291012,-124.389502,21.383,-2.8,-77.3,12.9,21.8,47.5,22.1,2021,12,22,2,25,36.12,0.0,1,6,0,0,0.013,-9.0,34,2021-12-22T02:25:36.120Z
nc73863320_20211222_044341,104876,40.291121,-124.389583,21.379,-9.7,-65.1,8.9,18.7,39.0,15.6,2021,12,22,4,43,41.6,0.0,1,4,0,0,0.008,-9.0,34,2021-12-22T04:43:41.600Z
nc73863320_20211223_132302,104878,40.291378,-124.389575,21.379,-9.0,-36.6,9.4,19.9,33.7,18.7,2021,12,23,13,23,2.2,0.0,1,3,0,0,0.003,-9.0,34,2021-12-23T13:23:02.200Z
nc73863320_20211231_170404,104881,40.29196,-124.389486,21.373,-1.4,28.0,2.8,22.3,39.2,16.1,2021,12,31,17,4,4.9,0.0,2,6,0,0,0.009,-9.0,34,2021-12-31T17:04:04.900Z
nc73863320_20220128_172149,104884,40.291642,-124.389469,21.375,0.0,-7.2,5.1,24.2,16.6,18.0,2022,1,28,17,21,49.78,0.0,0,5,0,0,0.007,-9.0,34,2022-01-28T17:21:49.780Z
nc73863320_20220128_155719,104885,40.291846,-124.389502,21.376,-2.8,15.4,6.2,23.6,40.8,18.6,2022,1,28,15,57,19.16,0.0,1,4,0,0,0.006,-9.0,34,2022-01-28T15:57:19.160Z
nc73863320_20220128_154835,104886,40.292208,-124.389355,21.37,9.7,55.6,0.1,24.3,49.6,21.1,2022,1,28,15,48,35.98,0.0,1,5,0,0,0.008,-9.0,34,2022-01-28T15:48:35.980Z
nc73863320_20220222_015945,104888,40.291309,-124.389689,21.376,-18.7,-44.3,6.4,26.5,47.4,22.5,2022,2,22,1,59,45.72,0.0,0,4,0,0,0.011,-9.0,34,2022-02-22T01:59:45.720Z
nc73863320_20220902_172849,104889,40.292354,-124.389697,21.371,-19.4,71.8,0.9,22.0,58.6,30.5,2022,9,2,17,28,49.18,0.0,2,6,0,0,0.012,-9.0,34,2022-09-02T17:28:49.180Z
nc73863320,110352,40.291813,-124.38964,21.371,-14.5,11.7,1.2,17.6,16.8,16.2,2023,3,28,2,26,28.48,2.85,21,141,0,0,0.016,-9.0,34,2023-03-28T02:26:28.480Z
1018078_20200113_200048,103444,40.381559,-124.310067,30.047,145.8,272.0,87.3,442.4,476.4,208.4,2020,1,13,20,0,48.72,0.0,3,1,0,0,0.065,-9.0,35,2020-01-13T20:00:48.720Z
1018078_20200117_090428,103445,40.378817,-124.311003,29.953,66.3,-32.5,-6.7,271.5,205.9,131.4,2020,1,17,9,4,28.06,0.0,2,2,0,0,0.011,-9.0,35,2020-01-17T09:04:28.060Z
1018078_20200215_131942,103446,40.383809,-124.312646,30.17,-73.3,521.9,210.4,332.3,505.0,269.3,2020,2,15,13,19,42.03,0.0,2,2,0,0,0.056,-9.0,35,2020-02-15T13:19:42.030Z
1018078_20200309_062922,103448,40.37935,-124.315226,30.005,-292.3,26.7,44.7,407.7,201.2,178.7,2020,3,9,6,29,22.03,0.0,2,3,0,0,0.064,-9.0,35,2020-03-09T06:29:22.030Z
1018078_20200318_232844,103449,40.379618,-124.31084,29.94,80.2,56.5,-20.0,252.8,266.9,136.6,2020,3,18,23,28,44.42,0.0,1,4,0,0,0.046,-9.0,35,2020-03-18T23:28:44.420Z
1018078_20200319_001610,103450,40.38057,-124.314762,30.031,-252.9,162.2,70.8,315.9,224.8,201.9,2020,3,19,0,16,10.65,0.0,3,4,0,0,0.046,-9.0,35,2020-03-19T00:16:10.650Z
1018078_20200319_022237,103451,40.378898,-124.31141,29.94,31.8,-23.5,-20.1,160.2,167.7,133.4,2020,3,19,2,22,37.14,0.0,1,3,0,0,0.01,-9.0,35,2020-03-19T02:22:37.140Z
1018078_20200920_221149,103456,40.37734,-124.309058,29.833,231.5,-196.5,-126.9,384.4,338.2,266.2,2020,9,20,22,11,49.34,0.0,2,2,0,0,0.051,-9.0,35,2020-09-20T22:11:49.340Z
1018078_20210523_134310,103458,40.379765,-124.310148,29.94,138.9,72.7,-20.4,283.4,265.5,137.5,2021,5,23,13,43,10.77,0.0,1,3,0,0,0.033,-9.0,35,2021-05-23T13:43:10.770Z
1018078_20210528_020124,103459,40.379423,-124.311637,29.96,12.4,34.8,0.4,154.3,172.9,112.9,2021,5,28,2,1,24.58,0.0,0,4,0,0,0.01,-9.0,35,2021-05-28T02:01:24.580Z
1018078_20210529_004403,103460,40.379614,-124.311922,29.992,-11.7,56.0,32.4,134.0,166.5,120.3,2021,5,29,0,44,3.08,0.0,1,4,0,0,0.02,-9.0,35,2021-05-29T00:44:03.080Z
1018078_20210728_065250,103462,40.379911,-124.312109,30.021,-27.6,89.0,60.7,225.3,250.8,136.2,2021,7,28,6,52,50.29,0.0,2,4,0,0,0.031,-9.0,35,2021-07-28T06:52:50.290Z
1018078_20210728_065500,103463,40.379944,-124.31311,30.014,-112.6,92.6,53.5,243.5,208.1,145.0,2021,7,28,6,55,0.81,0.0,2,3,0,0,0.036,-9.0,35,2021-07-28T06:55:00.810Z
1018078_20210805_080052,103464,40.380021,-124.310262,29.952,129.2,101.2,-8.2,225.6,174.3,112.4,2021,8,5,8,0,52.7,0.0,2,3,0,0,0.066,-9.0,35,2021-08-05T08:00:52.700Z
1018078_20210921_104424,103465,40.377775,-124.311149,29.877,53.9,-148.2,-83.4,314.3,259.8,185.0,2021,9,21,10,44,24.61,0.0,3,4,0,0,0.045,-9.0,35,2021-09-21T10:44:24.610Z
1018078_20211012_193052,103466,40.378927,-124.311678,29.958,9.0,-20.3,-2.4,145.2,164.7,118.9,2021,10,12,19,30,52.54,0.0,0,4,0,0,0.007,-9.0,35,2021-10-12T19:30:52.540Z
1018078_20211101_233058,103467,40.378927,-124.31167,29.964,9.7,-20.3,4.1,134.6,172.7,126.8,2021,11,1,23,30,58.98,0.0,0,4,0,0,0.016,-9.0,35,2021-11-01T23:30:58.980Z
1018078_20211220_213503,103468,40.378866,-124.311833,29.95,-4.1,-27.1,-9.9,176.1,170.7,120.6,2021,12,20,21,35,3.46,0.0,3,4,0,0,0.008,-9.0,35,2021-12-20T21:35:03.460Z
1018078_20211220_204152,103469,40.379114,-124.311605,29.96,15.2,0.5,0.5,133.2,149.3,122.2,2021,12,20,20,41,52.7,0.0,0,4,0,0,0.011,-9.0,35,2021-12-20T20:41:52.700Z
1018078_20211221_073440,103476,40.379215,-124.311654,29.966,11.1,11.7,6.5,142.0,154.2,115.2,2021,12,21,7,34,40.34,0.0,0,4,0,0,0.008,-9.0,35,2021-12-21T07:34:40.340Z
1018078_20211221_022430,103478,40.379814,-124.311971,30.006,-15.9,78.2,45.8,223.2,237.1,131.2,2021,12,21,2,24,30.11,0.0,2,4,0,0,0.032,-9.0,35,2021-12-21T02:24:30.110Z
1018078_20211221_133846,103481,40.379224,-124.310091,29.926,143.7,12.7,-34.3,274.0,261.1,149.7,2021,12,21,13,38,46.27,0.0,2,3,0,0,0.033,-9.0,35,2021-12-21T13:38:46.270Z
1018078_20211221_180614,103483,40.379643,-124.308984,29.882,237.7,59.2,-78.3,394.8,298.2,195.4,2021,12,21,18,6,14.0,0.0,3,2,0,0,0.085,-9.0,35,2021-12-21T18:06:14.000Z
1018078_20211221_125544,103485,40.378731,-124.311637,29.953,12.4,-42.0,-7.0,184.0,280.5,177.5,2021,12,21,12,55,44.42,0.0,1,2,0,0,0.011,-9.0,35,2021-12-21T12:55:44.420Z
1018078_20211222_201026,103487,40.380233,-124.31237,29.988,-49.8,124.7,27.8,212.9,271.0,197.3,2021,12,22,20,10,26.7,0.0,1,2,0,0,0.016,-9.0,35,2021-12-22T20:10:26.700Z
1018078_20211224_010726,103488,40.379655,-124.312557,29.997,-65.7,60.5,37.4,259.4,198.0,125.0,2021,12,24,1,7,26.95,0.0,2,3,0,0,0.033,-9.0,35,2021-12-24T01:07:26.950Z
1018078_20211225_222025,103490,40.378963,-124.311792,29.952,-0.7,-16.3,-7.8,144.5,145.9,116.7,2021,12,25,22,20,25.62,0.0,0,4,0,0,0.007,-9.0,35,2021-12-25T22:20:25.620Z
1018078_20220101_082624,103491,40.379354,-124.312329,30.001,-46.3,27.1,41.5,202.4,224.1,139.3,2022,1,1,8,26,24.03,0.0,3,4,0,0,0.029,-9.0,35,2022-01-01T08:26:24.030Z
1018078_20220109_114448,103494,40.380062,-124.313672,30.007,-160.3,105.7,47.4,302.2,238.2,150.6,2022,1,9,11,44,48.35,0.0,2,2,0,0,0.042,-9.0,35,2022-01-09T11:44:48.350Z
1018078_20220115_094246,103495,40.37972,-124.3125,30.015,-60.8,67.8,54.5,309.9,220.1,147.6,2022,1,15,9,42,46.53,0.0,2,2,0,0,0.037,-9.0,35,2022-01-15T09:42:46.530Z
1018078_20220123_125600,103496,40.381303,-124.308455,29.903,282.6,243.5,-57.2,253.1,197.1,131.6,2022,1,23,12,55,59.99,0.0,1,2,0,0,0.008,-9.0,35,2022-01-23T12:55:59.990Z
1018078_20220408_141631,103498,40.379085,-124.312012,29.963,-19.4,-2.7,2.6,145.4,160.8,107.1,2022,4,8,14,16,31.5,0.0,2,3,0,0,0.01,-9.0,35,2022-04-08T14:16:31.500Z
1018078_20220522_080234,103499,40.379443,-124.311922,29.973,-11.7,37.1,13.0,123.3,163.0,118.7,2022,5,22,8,2,34.98,0.0,1,3,0,0,0.017,-9.0,35,2022-05-22T08:02:34.980Z
1018078,110322,40.378727,-124.311971,29.95,-15.9,-42.5,-10.2,147.5,159.9,110.4,2023,4,30,3,17,51.43,0.24,52,102,0,0,0.038,-9.0,35,2023-04-30T03:17:51.430Z
1018692_20200103_183748,101367,40.29786,-124.377563,8.675,-36.7,83.6,-45.4,22.2,39.5,34.5,2020,1,3,18,37,48.44,0.0,1,3,3,9,0.029,0.024,36,2020-01-03T18:37:48.440Z
1018692_20200103_210328,101368,40.297839,-124.377588,8.655,-38.7,81.3,-64.7,22.6,40.6,37.8,2020,1,3,21,3,28.96,0.0,1,3,3,9,0.032,0.022,36,2020-01-03T21:03:28.960Z
1018692_20200125_040534,101377,40.300533,-124.378223,9.216,-92.7,380.4,496.1,26.7,38.6,40.8,2020,1,25,4,5,34.65,0.0,2,2,4,6,0.069,0.02,36,2020-01-25T04:05:34.650Z
1018692_20200125_033034,101379,40.297514,-124.377995,9.143,-73.3,45.2,423.5,36.8,33.5,43.5,2020,1,25,3,30,34.63,0.0,2,2,9,9,0.062,0.019,36,2020-01-25T03:30:34.630Z
1018692_20200125_041012,101380,40.298486,-124.37863,9.172,-127.3,153.2,452.2,28.1,35.0,39.4,2020,1,25,4,10,12.23,0.0,3,2,12,12,0.061,0.022,36,2020-01-25T04:10:12.230Z
1018692_20200125_033137,101382,40.298922,-124.378516,9.184,-117.6,201.5,464.2,26.0,37.2,40.7,2020,1,25,3,31,37.11,0.0,3,2,12,12,0.062,0.02,36,2020-01-25T03:31:37.110Z
1018692_20200206_175109,101383,40.296981,-124.376855,8.723,23.5,-14.0,2.9,16.3,26.2,19.3,2020,2,6,17,51,9.32,0.0,1,3,2,6,0.019,0.006,36,2020-02-06T17:51:09.320Z
1018692_20200206_135108,101389,40.297843,-124.377531,8.739,-33.9,81.8,19.3,19.6,22.3,22.8,2020,2,6,13,51,8.73,0.0,0,4,0,7,0.012,0.02,36,2020-02-06T13:51:08.730Z
1018692_20200207_025442,101391,40.298714,-124.37675,8.736,32.5,178.5,15.8,26.9,30.4,27.6,2020,2,7,2,54,42.9,0.0,1,3,0,0,0.063,-9.0,36,2020-02-07T02:54:42.900Z
1018692_20200308_194241,101393,40.296814,-124.376969,8.716,13.8,-32.5,-4.3,16.7,29.1,29.0,2020,3,8,19,42,41.56,0.0,1,3,5,15,0.011,0.01,36,2020-03-08T19:42:41.560Z
1018692_20200320_234412,101396,40.29869,-124.377507,8.852,-31.8,175.8,132.2,19.7,28.2,42.2,2020,3,20,23,44,12.42,0.0,1,3,0,2,0.034,0.004,36,2020-03-20T23:44:12.420Z
1018692_20200408_020022,101398,40.297253,-124.377132,8.7,0.0,16.3,-19.9,17.8,31.6,20.6,2020,4,8,2,0,22.12,0.0,0,4,0,16,0.006,0.008,36,2020-04-08T02:00:22.120Z
1018692_20200415_181523,101399,40.296712,-124.376994,8.704,11.8,-43.8,-16.2,17.1,30.7,20.4,2020,4,15,18,15,23.08,0.0,1,3,2,6,0.012,0.005,36,2020-04-15T18:15:23.080Z
1018692_20200419_074654,101402,40.296895,-124.377018,8.703,9.7,-23.5,-16.5,18.9,31.0,20.9,2020,4,19,7,46,54.06,0.0,2,3,8,9,0.01,0.005,36,2020-04-19T07:46:54.060Z
1018692_20200806_083223,101408,40.296965,-124.375464,8.665,141.8,-15.8,-54.5,24.8,40.2,37.4,2020,8,6,8,32,23.08,0.0,2,3,2,2,0.022,0.056,36,2020-08-06T08:32:23.080Z
1018692_20200903_073528,101410,40.296798,-124.376961,8.672,14.5,-34.3,-48.4,17.6,32.9,27.7,2020,9,3,7,35,28.42,0.0,3,1,12,4,0.012,0.007,36,2020-09-03T07:35:28.420Z
1018692_20201112_024416,101413,40.296208,-124.376758,8.707,31.8,-99.9,-13.1,17.3,29.4,40.2,2020,11,12,2,44,16.51,0.0,1,3,5,15,0.021,0.022,36,2020-11-12T02:44:16.510Z
1018692_20210331_235938,101418,40.297339,-124.376742,8.694,33.2,25.8,-25.5,17.1,32.4,25.1,2021,3,31,23,59,38.48,0.0,3,3,22,15,0.014,0.026,36,2021-03-31T23:59:38.480Z
1018692_20210518_124020,101423,40.296879,-124.377091,8.697,3.5,-25.3,-22.6,18.7,22.5,20.1,2021,5,18,12,40,20.44,0.0,1,5,14,61,0.013,0.019,36,2021-05-18T12:40:20.440Z
1018692_20210519_224310,101424,40.297152,-124.377035,8.713,8.3,5.0,-7.2,17.1,33.1,26.2,2021,5,19,22,43,10.32,0.0,3,3,24,22,0.012,0.024,36,2021-05-19T22:43:10.320Z
1018692_20210628_083735,101427,40.297103,-124.378247,9.138,-94.8,-0.5,418.5,36.1,31.7,43.4,2021,6,28,8,37,35.33,0.0,2,2,9,9,0.063,0.022,36,2021-06-28T08:37:35.330Z
1018692_20210628_075500,101428,40.29753,-124.378263,9.141,-96.2,47.0,421.2,35.3,27.4,40.6,2021,6,28,7,55,0.79,0.0,2,2,9,9,0.066,0.019,36,2021-06-28T07:55:00.790Z
1018692_20210628_012433,101430,40.299048,-124.377572,8.817,-37.4,215.5,97.1,21.2,31.9,65.1,2021,6,28,1,24,33.56,0.0,1,3,3,5,0.056,0.041,36,2021-06-28T01:24:33.560Z
1018692_20210728_160231,101432,40.29683,-124.377132,8.65,0.0,-30.7,-69.7,18.2,26.8,26.9,2021,7,28,16,2,31.16,0.0,0,4,0,16,0.012,0.01,36,2021-07-28T16:02:31.160Z
1018692_20210728_160901,101433,40.297083,-124.377067,8.659,5.5,-2.7,-61.2,19.0,19.3,25.1,2021,7,28,16,9,1.56,0.0,0,5,0,24,0.011,0.011,36,2021-07-28T16:09:01.560Z
1018692_20211219_122016,101437,40.296989,-124.375049,8.449,177.1,-13.1,-271.0,25.8,51.0,44.0,2021,12,19,12,20,16.89,0.0,4,1,13,2,0.052,0.047,36,2021-12-19T12:20:16.890Z
1018692_20211219_124337,101438,40.294157,-124.375513,8.476,137.7,-327.6,-243.7,36.1,67.5,55.6,2021,12,19,12,43,37.1,0.0,3,1,9,1,0.065,0.052,36,2021-12-19T12:43:37.100Z
1018692_20220224_221912,101442,40.2981,-124.37526,8.543,159.1,110.2,-177.1,30.8,60.9,50.3,2022,2,24,22,19,12.14,0.0,3,2,9,1,0.062,0.051,36,2022-02-24T22:19:12.140Z
1018692_20220405_235803,101444,40.297184,-124.377018,8.741,9.7,8.6,21.4,14.4,23.4,21.7,2022,4,5,23,58,3.86,0.0,0,5,0,25,0.005,0.013,36,2022-04-05T23:58:03.860Z
1018692_20220406_204844,101445,40.297262,-124.37723,8.725,-8.3,17.2,4.5,15.6,26.1,26.6,2022,4,6,20,48,44.22,0.0,2,2,10,18,0.007,0.022,36,2022-04-06T20:48:44.220Z
1018692_20220406_234448,101446,40.298621,-124.376213,8.84,78.2,168.1,120.4,36.2,61.5,56.3,2022,4,6,23,44,48.84,0.0,1,3,2,5,0.065,0.032,36,2022-04-06T23:44:48.840Z
1018692_20220529_220522,101448,40.30026,-124.377612,9.156,-40.8,350.2,435.9,33.1,50.6,54.7,2022,5,29,22,5,22.6,0.0,1,3,0,0,0.085,-9.0,36,2022-05-29T22:05:22.600Z
1018692_20220927_163438,101452,40.29716,-124.3771,8.707,2.8,5.9,-12.5,17.2,31.2,27.1,2022,9,27,16,34,38.9,0.0,3,3,22,22,0.007,0.021,36,2022-09-27T16:34:38.900Z
1018692,110294,40.296615,-124.377116,8.709,1.4,-54.7,-10.7,13.8,22.5,20.0,2023,5,20,7,11,5.22,0.56,54,94,37,70,0.041,0.025,36,2023-05-20T07:11:05.220Z
1014212_20220305_150456,108663,40.489217,-124.339657,19.306,-54.5,-12.7,-23.7,4.3,3.5,3.6,2022,3,5,15,4,56.77,0.0,1,3,17,19,0.006,0.005,37,2022-03-05T15:04:56.770Z
1014212_20220305_141315,108665,40.489225,-124.339787,19.304,-65.5,-11.7,-25.0,4.0,4.3,4.0,2022,3,5,14,13,15.57,0.0,2,3,34,59,0.006,0.008,37,2022-03-05T14:13:15.570Z
1014212_20220318_020221,108670,40.489823,-124.33938,19.328,-31.0,54.7,-1.4,3.6,3.7,4.0,2022,3,18,2,2,21.14,0.0,2,5,23,68,0.01,0.006,37,2022-03-18T02:02:21.140Z
1014212_20220318_025556,108671,40.489583,-124.339323,19.339,-26.2,28.0,9.4,2.5,3.0,2.7,2022,3,18,2,55,56.14,0.0,0,4,0,26,0.004,0.005,37,2022-03-18T02:55:56.140Z
1014212_20220513_211304,108673,40.489539,-124.339893,19.286,-74.5,23.0,-43.5,3.4,2.6,4.1,2022,5,13,21,13,4.36,0.0,2,5,25,71,0.006,0.006,37,2022-05-13T21:13:04.360Z
1014212_20220513_110301,108674,40.489351,-124.339901,19.256,-75.2,2.3,-73.0,4.5,3.5,4.3,2022,5,13,11,3,1.34,0.0,2,4,33,61,0.008,0.008,37,2022-05-13T11:03:01.340Z
1014212_20220709_131058,108675,40.489368,-124.339974,19.324,-81.4,4.1,-5.0,4.4,2.4,3.5,2022,7,9,13,10,58.0,0.0,1,3,15,44,0.004,0.006,37,2022-07-09T13:10:58.000Z
1014212_20220719_144303,108676,40.489258,-124.340055,19.31,-88.3,-8.1,-19.6,4.4,2.5,3.0,2022,7,19,14,43,3.06,0.0,1,3,15,44,0.003,0.007,37,2022-07-19T14:43:03.060Z
1014212_20220724_163715,108678,40.489705,-124.339469,19.297,-38.6,41.6,-32.5,3.3,3.5,3.8,2022,7,24,16,37,15.26,0.0,3,6,40,81,0.008,0.007,37,2022-07-24T16:37:15.260Z
1014212_20220726_025653,108680,40.489417,-124.339673,19.353,-55.9,9.5,23.5,2.4,2.9,3.4,2022,7,26,2,56,53.12,0.0,0,4,0,26,0.005,0.007,37,2022-07-26T02:56:53.120Z
1014212_20220912_075619,108681,40.489604,-124.339559,19.281,-46.2,30.3,-48.3,2.8,3.5,3.6,2022,9,12,7,56,19.84,0.0,3,4,44,69,0.008,0.006,37,2022-09-12T07:56:19.840Z
1014212_20220912_162623,108682,40.489364,-124.33973,19.291,-60.7,3.6,-38.0,2.8,2.6,4.3,2022,9,12,16,26,23.87,0.0,1,5,21,91,0.004,0.005,37,2022-09-12T16:26:23.870Z
1014212_20220912_065634,108683,40.489726,-124.339665,19.317,-55.2,43.8,-12.7,2.9,3.4,3.5,2022,9,12,6,56,34.32,0.0,3,4,38,61,0.011,0.007,37,2022-09-12T06:56:34.320Z
1014212_20220912_065716,108684,40.4896,-124.339681,19.276,-56.6,29.8,-53.6,3.0,3.6,4.0,2022,9,12,6,57,16.84,0.0,3,4,46,76,0.008,0.006,37,2022-09-12T06:57:16.840Z
1014212_20220912_070214,108686,40.489522,-124.339478,19.309,-39.3,21.2,-20.5,3.4,3.5,2.8,2022,9,12,7,2,14.94,0.0,3,3,44,53,0.009,0.008,37,2022-09-12T07:02:14.940Z
