event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
nc73822906,101009,40.602246,-124.108984,18.754,-66.1,-5.9,-16.4,1279.8,492.4,499.5,2022,12,22,5,24,44.1,2.65,2,3,0,0,0.155,-9.0,96,2022-12-22T05:24:44.100Z
1012120_20200721_095836,100710,40.606095,-124.12089,16.811,-8.3,-0.5,0.6,948.8,215.7,841.3,2020,7,21,9,58,36.88,0.0,4,0,0,0,0.12,-9.0,97,2020-07-21T09:58:36.880Z
1012120,101007,40.606104,-124.120703,16.809,7.6,0.5,-0.6,948.6,215.6,841.6,2022,12,24,4,18,59.42,0.99,4,0,0,0,0.12,-9.0,97,2022-12-24T04:18:59.420Z
1008975_20200712_061009,100709,40.602384,-123.892643,26.875,13.1,9.5,25.4,302.2,253.4,457.2,2020,7,12,6,10,9.18,0.0,3,4,0,0,0.073,-9.0,98,2020-07-12T06:10:09.180Z
1008975,101004,40.602214,-123.892952,26.825,-13.1,-9.5,-25.4,302.1,253.4,459.1,2022,12,20,17,35,32.52,1.17,3,4,0,0,0.073,-9.0,98,2022-12-20T17:35:32.520Z
nc73840766_20200708_150451,100708,40.626017,-123.920752,20.524,-4.1,1.8,-6.4,41.8,28.5,60.6,2020,7,8,15,4,51.0,0.0,0,5,0,0,0.112,-9.0,99,2020-07-08T15:04:51.000Z
nc73840766,101003,40.625981,-123.920654,20.536,4.1,-2.3,6.4,41.8,28.6,60.5,2023,2,2,2,38,55.9,1.6,0,5,0,0,0.112,-9.0,99,2023-02-02T02:38:55.900Z
1013820_20200630_182445,100707,40.507304,-123.97609,20.99,0.7,0.5,-0.2,12.2,9.2,12.1,2020,6,30,18,24,45.54,0.0,1,3,0,0,0.011,-9.0,100,2020-06-30T18:24:45.540Z
1013820,101000,40.5073,-123.976099,20.99,0.0,0.0,0.2,12.2,9.2,12.1,2023,1,2,17,21,40.04,1.1,1,3,0,0,0.011,-9.0,100,2023-01-02T17:21:40.040Z
1015891_20201214_113035,100706,40.620756,-124.084937,18.66,30.3,-5.0,20.5,455.1,442.2,326.3,2020,12,14,11,30,35.94,0.0,3,2,0,0,0.188,-9.0,101,2020-12-14T11:30:35.940Z
1015891,100994,40.620841,-124.085653,18.62,-30.3,4.5,-20.5,455.5,441.9,326.3,2023,2,17,11,16,14.33,1.12,3,2,0,0,0.188,-9.0,101,2023-02-17T11:16:14.330Z
nc73864555_20200618_160643,100705,40.321517,-124.559806,11.792,-0.7,1.8,2.1,10.7,13.9,15.4,2020,6,18,16,6,43.08,0.0,3,7,0,0,0.009,-9.0,102,2020-06-18T16:06:43.080Z
nc73864555,100993,40.32148,-124.55979,11.788,0.7,-2.3,-2.1,10.7,13.9,15.4,2023,3,30,19,31,15.28,1.92,3,7,0,0,0.009,-9.0,102,2023-03-30T19:31:15.280Z
nc73822231_20200614_145840,100704,40.535295,-124.048494,19.839,0.7,-0.9,-0.6,19.4,14.0,13.7,2020,6,14,14,58,40.62,0.0,2,5,0,0,0.008,-9.0,103,2020-06-14T14:58:40.620Z
nc73822231,100992,40.535307,-124.048503,19.841,0.0,0.5,0.6,19.4,14.0,13.7,2022,12,21,4,18,46.22,2.04,2,5,0,0,0.008,-9.0,103,2022-12-21T04:18:46.220Z
1017396_20200531_140209,100699,40.68053,-124.141089,30.321,17.2,3.2,-9.3,225.9,168.9,163.4,2020,5,31,14,2,9.1,0.0,2,4,0,0,0.05,-9.0,104,2020-05-31T14:02:09.100Z
1017396,100981,40.680469,-124.141504,30.339,-17.9,-3.6,9.3,225.7,169.0,163.4,2023,4,8,23,15,11.2,0.95,2,4,0,0,0.05,-9.0,104,2023-04-08T23:15:11.200Z
1018643_20200808_030736,100696,40.549703,-124.261995,26.041,0.7,0.0,0.8,0.0,0.0,0.0,2020,8,8,3,7,36.2,0.0,2,2,0,0,0.0,-9.0,105,2020-08-08T03:07:36.200Z
1018643,100972,40.549699,-124.262004,26.039,0.0,-0.5,-0.8,0.0,0.0,0.0,2023,5,18,13,21,36.44,0.56,2,2,0,0,0.0,-9.0,105,2023-05-18T13:21:36.440Z
1010071_20200509_234821,100691,40.603772,-124.093343,18.429,-12.4,-3.2,-1.4,25.3,13.1,18.4,2020,5,9,23,48,21.42,0.0,0,4,0,0,0.012,-9.0,106,2020-05-09T23:48:21.420Z
1010071,100967,40.603833,-124.093058,18.431,11.7,3.6,1.4,25.2,13.1,18.4,2022,12,21,9,31,7.84,1.25,0,4,0,0,0.012,-9.0,106,2022-12-21T09:31:07.840Z
nc73822221_20200419_064557,100683,40.618652,-124.02819,23.089,26.2,-5.0,28.8,1210.1,1143.9,1094.5,2020,4,19,6,45,57.78,0.0,3,5,0,0,0.191,-9.0,108,2020-04-19T06:45:57.780Z
nc73822221,100954,40.618746,-124.028817,23.031,-26.9,5.4,-28.8,1210.6,1142.5,1096.1,2022,12,21,4,15,19.85,2.45,3,5,0,0,0.191,-9.0,108,2022-12-21T04:15:19.850Z
1013739_20200913_114412,100682,40.444137,-124.038265,25.259,-5.5,-6.8,-0.6,82.1,106.3,75.2,2020,9,13,11,44,12.66,0.0,4,1,0,0,0.026,-9.0,109,2020-09-13T11:44:12.660Z
1013739,100946,40.444263,-124.038135,25.261,5.5,7.2,0.6,82.1,106.1,75.3,2023,1,2,5,55,55.72,1.08,4,1,0,0,0.026,-9.0,109,2023-01-02T05:55:55.720Z
1015934_20200329_021037,100667,40.486389,-124.457796,17.796,0.7,-1.4,-3.9,12.5,17.3,24.0,2020,3,29,2,10,37.82,0.0,1,4,0,0,0.037,-9.0,110,2020-03-29T02:10:37.820Z
1015934,100931,40.486414,-124.457813,17.804,-0.7,1.4,3.9,12.5,17.3,24.0,2023,2,18,9,18,28.19,1.4,1,4,0,0,0.037,-9.0,110,2023-02-18T09:18:28.190Z
1017628_20201102_192514,100649,40.310262,-124.448348,8.934,-3.5,6.8,13.6,234.9,634.6,496.0,2020,11,2,19,25,14.76,0.0,0,4,0,0,0.145,-9.0,111,2020-11-02T19:25:14.760Z
1017628,100921,40.310136,-124.448258,8.906,4.2,-7.2,-13.7,234.9,635.7,498.7,2023,4,16,19,40,2.76,1.19,0,4,0,0,0.145,-9.0,111,2023-04-16T19:40:02.760Z
1013288_20200320_045746,100648,40.428768,-124.579207,18.653,-0.7,-3.6,-6.6,113.7,173.9,269.4,2020,3,20,4,57,46.36,0.0,1,3,0,0,0.054,-9.0,112,2020-03-20T04:57:46.360Z
1013288,100916,40.428833,-124.579191,18.667,0.7,3.6,6.6,113.7,173.8,268.1,2022,12,29,18,28,9.82,1.32,1,3,0,0,0.054,-9.0,112,2022-12-29T18:28:09.820Z
nc73845886_20200722_005519,100644,40.582292,-124.42172,21.952,-2.1,-0.9,1.6,31.7,34.5,37.5,2020,7,22,0,55,19.1,0.0,1,6,0,0,0.044,-9.0,114,2020-07-22T00:55:19.100Z
nc73845886,100907,40.582304,-124.42168,21.948,1.4,0.5,-1.6,31.7,34.5,37.5,2023,2,13,21,32,14.28,2.09,1,6,0,0,0.044,-9.0,114,2023-02-13T21:32:14.280Z
1017828_20200815_034144,100643,40.57463,-124.421444,25.364,-3.4,3.2,14.4,84.1,58.3,132.6,2020,8,15,3,41,44.92,0.0,2,5,0,0,0.028,-9.0,115,2020-08-15T03:41:44.920Z
1017828,100905,40.574573,-124.421362,25.336,3.4,-3.2,-14.5,84.1,58.3,133.4,2023,4,22,17,56,13.08,1.37,2,5,0,0,0.028,-9.0,115,2023-04-22T17:56:13.080Z
1009456_20200318_225840,100642,40.5488,-124.182666,28.069,-5.5,0.0,-1.0,21.1,8.4,12.7,2020,3,18,22,58,40.42,0.0,2,3,0,0,0.036,-9.0,116,2020-03-18T22:58:40.420Z
1009456,100895,40.548804,-124.182536,28.071,5.5,0.5,1.0,21.1,8.4,12.7,2022,12,20,23,25,36.34,1.09,2,3,0,0,0.036,-9.0,116,2022-12-20T23:25:36.340Z
nc73822376_20200313_192041,100632,40.520654,-124.400309,23.732,-0.7,-5.0,2.0,74.4,96.7,68.5,2020,3,13,19,20,41.28,0.0,3,5,0,0,0.03,-9.0,117,2020-03-13T19:20:41.280Z
nc73822376,100888,40.520744,-124.400293,23.728,0.7,5.0,-2.0,74.4,96.7,68.5,2022,12,21,8,6,55.91,1.8,3,5,0,0,0.03,-9.0,117,2022-12-21T08:06:55.910Z
1016784_20200303_014453,100611,40.497693,-124.225846,21.821,-4.1,-0.9,1.3,33.3,16.2,20.9,2020,3,3,1,44,53.16,0.0,3,3,0,0,0.015,-9.0,118,2020-03-03T01:44:53.160Z
1016784,100869,40.497705,-124.225757,21.819,3.4,0.5,-1.3,33.3,16.2,20.9,2023,3,19,7,5,57.73,0.62,3,3,0,0,0.015,-9.0,118,2023-03-19T07:05:57.730Z
1012260_20200621_160947,100575,40.552812,-123.971265,21.092,2.8,1.4,1.6,30.0,28.5,21.9,2020,6,21,16,9,47.64,0.0,1,4,0,0,0.018,-9.0,119,2020-06-21T16:09:47.640Z
1012260,100860,40.552787,-123.97133,21.088,-2.8,-1.4,-1.6,30.0,28.5,21.9,2022,12,24,12,43,0.52,1.06,1,4,0,0,0.018,-9.0,119,2022-12-24T12:43:00.520Z
1016682_20200317_055619,100574,40.293913,-124.331095,9.458,0.7,1.4,-1.7,14.3,22.4,13.7,2020,3,17,5,56,19.56,0.0,1,4,0,0,0.036,-9.0,120,2020-03-17T05:56:19.560Z
1016682,100858,40.293884,-124.331104,9.462,0.0,-1.8,1.7,14.3,22.4,13.7,2023,3,15,21,22,18.1,1.02,1,4,0,0,0.036,-9.0,120,2023-03-15T21:22:18.100Z
1017682_20200428_224641,100573,40.457747,-124.270996,25.337,0.7,-5.9,-12.7,28.8,19.4,23.5,2020,4,28,22,46,41.28,0.0,2,4,0,0,0.013,-9.0,121,2020-04-28T22:46:41.280Z
1017682,100857,40.457857,-124.271012,25.363,-0.7,6.3,12.6,28.8,19.4,23.5,2023,4,18,6,30,20.24,1.21,2,4,0,0,0.013,-9.0,121,2023-04-18T06:30:20.240Z
1012930_20200222_020327,100569,40.581014,-124.09327,19.523,2.8,1.4,2.8,30.2,30.0,30.9,2020,2,22,2,3,27.18,0.0,2,3,0,0,0.022,-9.0,122,2020-02-22T02:03:27.180Z
1012930,100855,40.58099,-124.093327,19.517,-2.1,-1.4,-2.8,30.2,30.0,30.9,2022,12,26,7,30,25.96,0.98,2,3,0,0,0.022,-9.0,122,2022-12-26T07:30:25.960Z
1010710_20200221_120153,100551,40.51099,-124.416121,21.433,-2.1,-1.4,3.1,175.0,198.2,186.2,2020,2,21,12,1,53.08,0.0,3,1,0,0,0.061,-9.0,123,2020-02-21T12:01:53.080Z
1010710,100852,40.511011,-124.416073,21.427,2.1,0.9,-3.1,175.0,198.1,186.2,2022,12,21,22,8,58.66,1.39,3,1,0,0,0.061,-9.0,123,2022-12-21T22:08:58.660Z
1018902_20200901_020902,100548,40.499906,-124.330111,19.899,-0.7,0.5,-0.7,13.9,11.7,19.1,2020,9,1,2,9,2.72,0.0,6,5,0,0,0.011,-9.0,124,2020-09-01T02:09:02.720Z
1018902,100850,40.499894,-124.330094,19.901,0.7,-0.9,0.7,13.9,11.7,19.1,2023,5,30,8,32,35.38,1.14,6,5,0,0,0.011,-9.0,124,2023-05-30T08:32:35.380Z
1014326_20200218_225446,100547,40.43951,-123.980184,23.846,1.4,1.4,-3.9,41.5,55.5,50.2,2020,2,18,22,54,46.76,0.0,3,1,0,0,0.034,-9.0,125,2020-02-18T22:54:46.760Z
1014326,100848,40.43949,-123.980216,23.854,-1.4,-0.9,3.9,41.5,55.5,50.2,2023,1,14,2,18,4.46,1.07,3,1,0,0,0.034,-9.0,125,2023-01-14T02:18:04.460Z
nc73838976_20200211_175425,100537,40.532686,-124.418278,27.297,1.4,-1.4,-3.1,28.2,42.1,31.2,2020,2,11,17,54,25.54,0.0,1,5,0,0,0.039,-9.0,126,2020-02-11T17:54:25.540Z
nc73838976,100830,40.532715,-124.418311,27.303,-1.4,1.8,3.1,28.2,42.2,31.2,2023,1,28,23,56,58.2,3.85,1,5,0,0,0.039,-9.0,126,2023-01-28T23:56:58.200Z
1011660_20200720_164535,100530,40.599402,-124.107373,18.97,2.1,0.5,-0.1,22.2,9.0,15.8,2020,7,20,16,45,35.52,0.0,1,4,0,0,0.011,-9.0,127,2020-07-20T16:45:35.520Z
1011660,100828,40.599398,-124.107422,18.97,-2.1,0.0,0.1,22.2,9.0,15.8,2022,12,23,0,19,22.52,0.9,1,4,0,0,0.011,-9.0,127,2022-12-23T00:19:22.520Z
1010548_20200208_022857,100518,40.598979,-124.042749,22.263,-4.1,-2.3,-6.7,5.2,3.7,12.3,2020,2,8,2,28,57.16,0.0,0,4,0,0,0.018,-9.0,128,2020-02-08T02:28:57.160Z
1010548,100821,40.599019,-124.04266,22.277,3.4,2.3,6.7,5.2,3.7,12.1,2022,12,21,18,52,28.64,1.06,0,4,0,0,0.018,-9.0,128,2022-12-21T18:52:28.640Z
1009820_20200627_174148,100461,40.693066,-123.897152,24.064,-4.1,-3.6,-56.3,88.5,64.0,408.9,2020,6,27,17,41,48.9,0.0,3,4,0,0,0.028,-9.0,129,2020-06-27T17:41:48.900Z
1009820,100813,40.693136,-123.897054,24.163,4.1,4.1,42.6,88.5,64.0,264.0,2022,12,21,4,44,13.82,1.3,3,4,0,0,0.028,-9.0,129,2022-12-21T04:44:13.820Z
1010994_20200129_172904,100440,40.740222,-123.994255,21.465,-13.1,-8.6,5.3,440.0,223.7,279.3,2020,1,29,17,29,4.28,0.0,3,2,0,0,0.084,-9.0,130,2020-01-29T17:29:04.280Z
1010994,100802,40.740377,-123.993953,21.455,12.4,8.6,-5.3,439.6,223.7,279.5,2022,12,22,4,53,56.39,0.79,3,2,0,0,0.084,-9.0,130,2022-12-22T04:53:56.390Z
1009653_20200125_192831,100408,40.4783,-124.570793,24.515,-15.9,22.1,494.6,2.8,3.0,22.5,2020,1,25,19,28,31.76,0.0,0,2,0,0,0.006,-9.0,132,2020-01-25T19:28:31.760Z
1009653,100793,40.477901,-124.570418,23.754,15.9,-22.1,-265.5,2.8,3.0,3.2,2022,12,21,2,13,51.87,1.55,0,2,0,0,0.006,-9.0,132,2022-12-21T02:13:51.870Z
nc73873665_20200221_011207,100407,40.279293,-124.469694,7.76,0.7,-0.9,-0.2,19.3,34.2,26.0,2020,2,21,1,12,7.1,0.0,1,6,0,0,0.015,-9.0,133,2020-02-21T01:12:07.100Z
nc73873665,100792,40.279309,-124.46971,7.76,-0.7,0.9,0.2,19.3,34.2,26.0,2023,4,14,19,20,25.08,1.57,1,6,0,0,0.015,-9.0,133,2023-04-14T19:20:25.080Z
nc73829011_20200121_181613,100386,40.562199,-124.125146,22.569,4.1,0.0,-1.4,16.7,7.9,12.9,2020,1,21,18,16,13.04,0.0,6,9,0,0,0.011,-9.0,134,2020-01-21T18:16:13.040Z
nc73829011,100784,40.562199,-124.125252,22.571,-4.8,0.0,1.4,16.7,7.9,12.8,2023,1,5,14,47,6.17,2.14,6,9,0,0,0.011,-9.0,134,2023-01-05T14:47:06.170Z
1011584_20200407_203732,100383,40.500179,-124.471484,28.817,1.4,-2.3,-2.8,15.8,18.4,22.5,2020,4,7,20,37,32.44,0.0,1,4,0,0,0.041,-9.0,135,2020-04-07T20:37:32.440Z
1011584,100779,40.500216,-124.471509,28.823,-0.7,1.8,2.8,15.8,18.4,22.5,2022,12,22,20,56,54.8,1.39,1,4,0,0,0.041,-9.0,135,2022-12-22T20:56:54.800Z
1011931_20200423_024350,100286,40.278215,-124.521582,19.962,1.4,1.8,-8.5,1.9,3.1,4.1,2020,4,23,2,43,50.96,0.0,1,3,0,0,0.016,-9.0,137,2020-04-23T02:43:50.960Z
1011931,100764,40.278182,-124.521615,19.978,-1.4,-1.8,8.5,1.9,3.1,4.0,2022,12,23,14,21,11.63,0.91,1,3,0,0,0.016,-9.0,137,2022-12-23T14:21:11.630Z
1016880_20200120_075956,100269,40.405688,-124.389836,27.851,-2.8,-1.4,0.8,66.8,80.3,61.3,2020,1,20,7,59,56.88,0.0,1,4,0,0,0.027,-9.0,138,2020-01-20T07:59:56.880Z
1016880,100760,40.405713,-124.389762,27.849,3.5,1.4,-0.8,66.8,80.3,61.3,2023,3,22,15,19,23.6,1.19,1,4,0,0,0.027,-9.0,138,2023-03-22T15:19:23.600Z
1013483_20200326_033955,100268,40.743982,-124.21534,21.673,-3.4,-1.8,3.1,3.1,0.7,1.1,2020,3,26,3,39,55.64,0.0,2,1,0,0,0.008,-9.0,139,2020-03-26T03:39:55.640Z
1013483,100759,40.744014,-124.215259,21.667,3.4,1.8,-3.1,3.1,0.7,1.1,2022,12,31,20,53,8.52,1.22,2,1,0,0,0.008,-9.0,139,2022-12-31T20:53:08.520Z
1016537_20200401_114658,100099,40.277096,-124.478564,25.386,2.8,10.4,-4.2,0.3,0.5,0.3,2020,4,1,11,46,58.04,0.0,0,3,0,0,0.004,-9.0,141,2020-04-01T11:46:58.040Z
1016537,100743,40.276904,-124.47863,25.394,-2.8,-10.8,4.2,0.3,0.5,0.3,2023,3,9,12,50,51.48,1.4,0,3,0,0,0.004,-9.0,141,2023-03-09T12:50:51.480Z
1014469_20200104_113720,100067,40.536731,-124.268099,11.695,-25.5,-7.7,4.8,243.1,154.8,218.3,2020,1,4,11,37,20.68,0.0,4,3,0,0,0.086,-9.0,142,2020-01-04T11:37:20.680Z
1014469,100741,40.536869,-124.267497,11.685,25.5,7.7,-4.8,243.6,154.8,218.2,2023,1,17,13,54,45.52,1.24,4,3,0,0,0.086,-9.0,142,2023-01-17T13:54:45.520Z
nc73881306_20200319_004530,100062,40.43234,-124.421313,26.287,-0.7,4.5,7.1,315.0,272.6,379.1,2020,3,19,0,45,30.32,0.0,1,4,0,0,0.085,-9.0,143,2020-03-19T00:45:30.320Z
nc73881306,100738,40.432263,-124.421289,26.273,1.4,-4.1,-7.1,314.9,272.6,379.5,2023,4,28,6,44,51.22,1.27,1,4,0,0,0.085,-9.0,143,2023-04-28T06:44:51.220Z
